user, technique, session, index, phrase, rate, error, undo
wq, normal, 5, 9, my watch fell in the water, 16.850551655, 0.0, No
wq, normal, 5, 10, physics and chemistry are hard, 19.1422786674, 0.0, No
wq, normal, 6, 1, my watch fell in the water, 18.7583742742, 0.0, No
wq, normal, 6, 2, my favorite place to visit, 17.7837655776, 0.0, No
wq, normal, 6, 3, elephants are afraid of mice, 15.5172413793, 0.0, No
wq, normal, 6, 4, physics and chemistry are hard, 13.0021670278, 0.0, No
wq, normal, 6, 5, breathing is difficult, 20.3856281322, 0.0, No
wq, normal, 6, 6, time to go shopping, 9.72940103375, 0.0, No
wq, normal, 6, 7, my favorite subject is psychology, 24.2610150586, 0.0, No
wq, normal, 6, 8, prevailing wind from the east, 19.0657769304, 0.0, No
wq, normal, 6, 9, watch out for low flying objects, 18.1441451532, 0.0, No
wq, normal, 6, 10, elections bring out the best, 10.5282398099, 0.0, Yes
wq, normal, 7, 1, watch out for low flying objects, 19.0073917635, 0.0, No
wq, normal, 7, 2, my watch fell in the water, 16.6270783848, 0.0, Yes
wq, normal, 7, 3, physics and chemistry are hard, 18.6871106852, 0.0, Yes
wq, normal, 7, 4, breathing is difficult, 18.2996568814, 0.0, No
wq, normal, 7, 5, my favorite place to visit, 12.099546267, 0.0, No
wq, normal, 7, 6, my favorite subject is psychology, 13.7560281445, 0.0, No
wq, normal, 7, 7, elephants are afraid of mice, 19.3003618818, 0.0, No
wq, normal, 7, 8, elections bring out the best, 19.0073917635, 0.0, No
wq, normal, 7, 9, prevailing wild from the east, 13.6258345824, 0.0344827586207, No
wq, normal, 7, 10, time to go shopping, 18.7426786412, 0.0, No
wq, normal, 8, 1, my watch fell in the water, 14.1493542953, 0.0, No
wq, normal, 8, 2, watch out for low flying objects, 14.4397896426, 0.0, No
wq, normal, 8, 3, elections bring out the best, 16.7617273891, 0.0, No
wq, normal, 8, 4, my favorite place to visit, 19.4604157452, 0.0, No
wq, normal, 8, 5, breathing is difficult, 25.7014349968, 0.0, No
wq, normal, 8, 6, prevailing wind from the east, 15.8545608287, 0.0, No
wq, normal, 8, 7, physics and chemistry are hard, 17.4525927169, 0.0, No
wq, normal, 8, 8, my favorite subject is psychology, 19.5945945946, 0.0, No
wq, normal, 8, 9, elephants are afraid of mice, 18.3217761944, 0.0, Yes
wq, normal, 8, 10, time to go shipping, 15.8415841584, 0.0526315789474, No
wzr, normal, 1, 1, my favorite place to visit, 8.59988077438, 0.0, No
wzr, normal, 1, 2, elephants are afraid of mice, 9.47031975482, 0.0, No
wzr, normal, 1, 3, my favorite subject is psychology, 8.39211430638, 0.0, No
wzr, normal, 1, 4, my watch fell in the water, 8.50076236996, 0.0, No
wzr, normal, 1, 5, time to go shipping, 10.2421303631, 0.0526315789474, No
wzr, normal, 1, 6, electrons brings out the best, 10.272248835, 0.0689655172414, No
wzr, normal, 1, 7, prevailing wind from the east, 11.7336462306, 0.0, No
wzr, normal, 1, 8, breathing is difficult, 12.6712599984, 0.0, No
wzr, normal, 1, 9, watch out for low flying objects, 6.3701155075, 0.0, Yes
wzr, normal, 1, 10, physics and chemistry are hard, 12.2899966518, 0.0, No
wzr, normal, 2, 1, breathing is different, 13.3586405357, 0.181818181818, No
wzr, normal, 2, 2, my watch fell in the water, 11.694766592, 0.0, No
wzr, normal, 2, 3, my favorite place to visit, 11.8954283706, 0.0, No
wzr, normal, 2, 4, my favorite subject us psychology, 11.9966492118, 0.030303030303, No
wzr, normal, 2, 5, elections bring out the best, 10.1379892988, 0.0, No
wzr, normal, 2, 6, time to go shopping, 12.0225422668, 0.0, No
wzr, normal, 2, 7, elephants are afraid of mice, 11.2412177986, 0.0, No
wzr, normal, 2, 8, prevailing wind from the east, 10.2553584248, 0.0, No
wzr, normal, 2, 9, physics and chemistry are hard, 8.79244751303, 0.0, No
wzr, normal, 2, 10, watch out for low flying objects, 9.05913602684, 0.0, No
wzr, normal, 3, 1, elections bring out the best, 11.4823379316, 0.0, Yes
wzr, normal, 3, 2, breathing is difficult, 15.0084422488, 0.0, No
wzr, normal, 3, 3, my favorite place to visit, 11.9570632728, 0.0, No
wzr, normal, 3, 4, watch out for low flying objects, 8.35546844779, 0.0, No
wzr, normal, 3, 5, elephants are afraid of mice, 13.1069949483, 0.0, No
wzr, normal, 3, 6, physics and chemistry are hard, 12.3686818632, 0.0, No
wzr, normal, 3, 7, my favorite subject is psychology, 12.8664916627, 0.0, No
wzr, normal, 3, 8, my watch fell in the water, 13.6778115502, 0.0, No
wzr, normal, 3, 9, time to go shopping, 12.4894295193, 0.0, No
wzr, normal, 3, 10, prevailing wind from the east, 11.0188790127, 0.0, Yes
wzr, normal, 4, 1, prevailing wind from the east, 10.9003706126, 0.0, No
wzr, normal, 4, 2, time to go shopping, 15.1515151515, 0.0, No
wzr, normal, 4, 3, elections bring out the best, 15.0856424493, 0.0, No
wzr, normal, 4, 4, watch out for low flying objects, 10.7576864334, 0.0, No
wzr, normal, 4, 5, breathing is difficult, 16.2425554954, 0.0, No
wzr, normal, 4, 6, my favorite place to visit, 9.14824312149, 0.0, No
wzr, normal, 4, 7, physics and chemistry are hard, 13.295832268, 0.0, No
wzr, normal, 4, 8, elephants are afraid of mice, 10.978119997, 0.0, No
wzr, normal, 4, 9, my favorite subject is psychology, 11.9801707519, 0.0, No
wzr, normal, 4, 10, my watch fell in the water, 12.9476442481, 0.0, No
wzr, normal, 5, 1, physics and chemistry are hard, 15.0448452117, 0.0, Yes
wzr, normal, 5, 2, my favorite place to visit, 12.5219371057, 0.0, No
wzr, normal, 5, 3, my favorite subject is psychology, 14.9535922998, 0.0, No
wzr, normal, 5, 4, my watch fell in the water, 14.0546569994, 0.0, No
wzr, normal, 5, 5, electrons bring out the best, 9.95162404976, 0.0357142857143, No
wzr, normal, 5, 6, watch out for low flying objects, 7.13845069181, 0.0, No
wzr, normal, 5, 7, prevailing wind from the east, 7.41766393037, 0.0, No
wzr, normal, 5, 8, breathing its difficult, 19.5348837209, 0.0434782608696, No
wzr, normal, 5, 9, time to go shopping, 14.2253834185, 0.0, Yes
wzr, normal, 5, 10, elephants are afraid of mice, 13.4428678118, 0.0, No
wzr, normal, 6, 1, elections bring out the best, 13.0157725855, 0.0, No
wzr, normal, 6, 2, elephants are afraid of mice, 13.6622390892, 0.0, No
wzr, normal, 6, 3, my favorite subject is psychology, 15.3074689892, 0.0, No
wzr, normal, 6, 4, breathing is difficult, 18.8205771644, 0.0, No
wzr, normal, 6, 5, prevailing wind from the east, 9.60707080411, 0.0, Yes
wzr, normal, 6, 6, my watch fell in the water, 11.817116061, 0.0, No
wzr, normal, 6, 7, physics and chemistry are hard, 9.6834264432, 0.0, No
wzr, normal, 6, 8, my facilitate pace to visit, 16.1149062883, 0.222222222222, No
wzr, normal, 6, 9, time to go shopping, 13.5756204483, 0.0, No
wzr, normal, 6, 10, watch out for low flying objects, 10.8743077698, 0.0, No
wzr, normal, 7, 1, elephants are afraid of mice, 16.3154316791, 0.0, No
wzr, normal, 7, 2, watch out for low flying objects, 13.9787729744, 0.0, No
wzr, normal, 7, 3, time to go shopping, 17.9439252336, 0.0, No
wzr, normal, 7, 4, elections bring out the best, 10.9818875119, 0.0, No
wzr, normal, 7, 5, prevailing wind from the east, 11.3122171946, 0.0, No
wzr, normal, 7, 6, physics and chemistry are hard, 13.7833539495, 0.0, No
wzr, normal, 7, 7, breathing is difficult, 18.8916876574, 0.0, No
wzr, normal, 7, 8, my favorite place to visit, 11.047411809, 0.0, No
wzr, normal, 7, 9, my watch fell in the water, 17.0558375635, 0.0, No
wzr, normal, 7, 10, my favorite subject is psychology, 10.9361742246, 0.0, No
wzr, normal, 8, 1, my favorite place to visit, 12.5990264389, 0.0, No
wzr, normal, 8, 2, physics and chemistry are hard, 17.41168592, 0.0, No
wzr, normal, 8, 3, elephants are afraid of mice, 15.7955355674, 0.0, No
wzr, normal, 8, 4, watch out for low flying objects, 13.9914496696, 0.0, Yes
wzr, normal, 8, 5, elections bring out the best, 13.143483023, 0.0, No
wzr, normal, 8, 6, time to go shopping, 7.40597878496, 0.0, No
wzr, normal, 8, 7, my watch fell in the water, 15.3154248207, 0.0, No
wzr, normal, 8, 8, breathing is difficult, 17.5169695643, 0.0, No
wzr, normal, 8, 9, my favorite subject is psychology, 15.0317480886, 0.0, No
wzr, normal, 8, 10, prevailing wind from the east, 9.37324251703, 0.0, No
xwj, normal, 1, 1, physics and chemistry are hard, 28.99143266, 0.0, No
xwj, normal, 1, 2, electrons bring out the best, 24.3611541097, 0.0357142857143, No
xwj, normal, 1, 3, my favorite place to visit, 22.2690847744, 0.0, No
xwj, normal, 1, 4, my favorite subject is psychology, 21.7209482317, 0.0, No
xwj, normal, 1, 5, my watch fell in the water, 19.360786724, 0.0, No
xwj, normal, 1, 6, time to go shopping, 29.4234836179, 0.0, Yes
xwj, normal, 1, 7, prevailing wind from the east, 28.058623818, 0.0, No
xwj, normal, 1, 8, breathing is difficult, 27.8044881078, 0.0, Yes
xwj, normal, 1, 9, elephants are afraid of mice, 23.3474390778, 0.0, No
xwj, normal, 1, 10, watch out for low flying objects, 29.2595703178, 0.0, No
xwj, normal, 2, 1, elephants are afraid of mice, 28.3392045343, 0.0, No
xwj, normal, 2, 2, watch out for low flying objects, 30.8236771505, 0.0, No
xwj, normal, 2, 3, elections bring out the best, 24.9943589121, 0.0, No
xwj, normal, 2, 4, prevailing wind from the east, 31.481189989, 0.0, No
xwj, normal, 2, 5, physics and chemistry are hard, 23.8468299767, 0.0, No
xwj, normal, 2, 6, my watch fell in the water, 19.2871411405, 0.0, No
xwj, normal, 2, 7, time to go shopping, 32.950625547, 0.0, No
xwj, normal, 2, 8, breathing is difficult, 47.2487449552, 0.0, No
xwj, normal, 2, 9, my favorite subject is psychology, 31.7225914076, 0.0, No
xwj, normal, 2, 10, my favorite place to visit, 34.6529455004, 0.0, No
xwj, normal, 3, 1, physics and chemistry are had, 34.2755295569, 0.0344827586207, No
xwj, normal, 3, 2, watch out for low flying objects, 30.3920005253, 0.0, Yes
xwj, normal, 3, 3, my favorite place to visit, 36.303630363, 0.0, No
xwj, normal, 3, 4, time to go shopping, 32.6719531702, 0.0, No
xwj, normal, 3, 5, my favorite subject is psychology, 38.7506263571, 0.0, No
xwj, normal, 3, 6, prevailing wind from the east, 41.3559228574, 0.0, No
xwj, normal, 3, 7, elephants are afraid of mice, 22.1006346259, 0.0, Yes
xwj, normal, 3, 8, breathing is difficult, 41.1904026362, 0.0, No
xwj, normal, 3, 9, elections bring out the beat, 27.364460407, 0.0357142857143, No
xwj, normal, 3, 10, my watch fell in the water, 33.0739044269, 0.0, No
xwj, normal, 4, 1, elephants are afraid of mice, 34.540242981, 0.0, No
xwj, normal, 4, 2, my watch fell in the water, 23.6808720575, 0.0, Yes
xwj, normal, 4, 3, my favorite subject is psychology, 32.0539390423, 0.0, No
xwj, normal, 4, 4, time to go shopping, 23.9455239331, 0.0, No
xwj, normal, 4, 5, my favorite place to visit, 31.613737606, 0.0, No
xwj, normal, 4, 6, watch out for low flying objects, 31.684562577, 0.0, No
xwj, normal, 4, 7, physics and chemistry are hard, 38.3608129542, 0.0, No
xwj, normal, 4, 8, elections bring out the best, 35.3330879647, 0.0, Yes
xwj, normal, 4, 9, breathing is difficult, 53.751399776, 0.0, No
xwj, normal, 4, 10, prevailing wind from the east, 39.210560711, 0.0, Yes
xwj, normal, 5, 1, time to go shopping, 31.7670416942, 0.0, No
xwj, normal, 5, 2, my favorite place to visit, 30.4533394855, 0.0, No
xwj, normal, 5, 3, physics and chemistry are hard, 33.7991550211, 0.0, No
xwj, normal, 5, 4, my watch fell in the water, 28.3719882909, 0.0, No
xwj, normal, 5, 5, elephants are afraid of mice, 30.3829517882, 0.0, No
xwj, normal, 5, 6, elections bring out the best, 31.2601758385, 0.0, No
xwj, normal, 5, 7, prevailing wind from the east, 34.3642611684, 0.0, No
xwj, normal, 5, 8, breathing us difficult, 54.3601359003, 0.0454545454545, No
xwj, normal, 5, 9, my favorite subject is psychology, 39.0484739677, 0.0, Yes
xwj, normal, 5, 10, watch out for low flying objects, 31.7398119122, 0.0, No
xwj, normal, 6, 1, my favorite place to visit, 41.1856474259, 0.0, No
xwj, normal, 6, 2, breathing is difficult, 45.1637184795, 0.0, No
xwj, normal, 6, 3, physics and chemistry are hard, 30.0606994894, 0.0, No
xwj, normal, 6, 4, electrons bring out the best, 22.0672745383, 0.0357142857143, No
xwj, normal, 6, 5, my favorite subject is psychology, 44.8049439938, 0.0, No
xwj, normal, 6, 6, elephants are afraid of mice, 42.216358839, 0.0, No
xwj, normal, 6, 7, watch out for low flying objects, 31.9495118825, 0.0, No
xwj, normal, 6, 8, prevailing wind from the east, 33.9097999322, 0.0, No
xwj, normal, 6, 9, my watch fell in the water, 32.723022984, 0.0, No
xwj, normal, 6, 10, tone to go shopping, 25.5965871217, 0.105263157895, No
xwj, normal, 7, 1, my watch fell in the waste, 27.3913043478, 0.0769230769231, No
xwj, normal, 7, 2, prevailing wind from the east, 33.0870188596, 0.0, No
xwj, normal, 7, 3, breathing is difficult, 43.1499460626, 0.0, Yes
xwj, normal, 7, 4, watch out for low flying objects, 29.6567505721, 0.0, Yes
xwj, normal, 7, 5, physics and chemistry are hard, 37.4325134973, 0.0, Yes
xwj, normal, 7, 6, my favorite place to visit, 36.1445783133, 0.0, No
xwj, normal, 7, 7, elections bring out the best, 41.9152961723, 0.0, Yes
xwj, normal, 7, 8, my favorite subject is psychology, 41.0377358491, 0.0, No
xwj, normal, 7, 9, time to go shopping, 37.2020926177, 0.0, Yes
xwj, normal, 7, 10, elephants are afraid of mice, 38.8297155184, 0.0, Yes
xwj, normal, 8, 1, physics and chemistry are hard, 38.6617100372, 0.0, No
xwj, normal, 8, 2, my watch fell in the water, 34.9660052727, 0.0, Yes
xwj, normal, 8, 3, elephants are afraid of mice, 35.1777207768, 0.0, Yes
xwj, normal, 8, 4, time to go shopping, 44.3111008539, 0.0, No
xwj, normal, 8, 5, breathing its difficult, 56.4263322884, 0.0434782608696, Yes
xwj, normal, 8, 6, prevailing wind from the east, 37.5751503006, 0.0, Yes
xwj, normal, 8, 7, watch out for low flying objects, 27.6167746335, 0.0, Yes
xwj, normal, 8, 8, electrons bring out the best, 42.5343376163, 0.0357142857143, No
xwj, normal, 8, 9, my favorite subject is psychology, 37.8507722428, 0.0, Yes
xwj, normal, 8, 10, my favorite place to visit, 38.0567968863, 0.0, No
xy, normal, 1, 1, elections bring out the best, 5.14696920361, 0.0, No
xy, normal, 1, 2, prevailing wind from the east, 10.8955012475, 0.0, No
xy, normal, 1, 3, my watch fell in the water, 12.7302302555, 0.0, No
xy, normal, 1, 4, time to go shopping, 12.0578020888, 0.0, No
xy, normal, 1, 5, my favorite place to visit, 7.49669889679, 0.0, No
xy, normal, 1, 6, watch out for low flying objects, 12.8749736739, 0.0, No
xy, normal, 1, 7, my favorite subject its psychology, 13.242158619, 0.0294117647059, No
xy, normal, 1, 8, elephants are afraid of mice, 13.285726148, 0.0, Yes
xy, normal, 1, 9, physics and chemistry are hard, 12.4400921843, 0.0, No
xy, normal, 1, 10, breathing is difficult, 13.1480913354, 0.0, No
xy, normal, 2, 1, time to go shopping, 15.7739073283, 0.0, No
xy, normal, 2, 2, my watch fell in the water, 16.4604752636, 0.0, No
xy, normal, 2, 3, elephants are afraid of mice, 15.6839680439, 0.0, No
xy, normal, 2, 4, watch out for low flying objects, 15.8823529412, 0.0, No
xy, normal, 2, 5, prevailing wind from the east, 15.175504712, 0.0, No
xy, normal, 2, 6, my favorite subject is psychology, 12.2264850963, 0.0, No
xy, normal, 2, 7, physics and chemistry are hard, 15.1233131689, 0.0, No
xy, normal, 2, 8, elections bring out the best, 9.44132283423, 0.0, No
xy, normal, 2, 9, my favorite place to visit, 12.9231853694, 0.0, No
xy, normal, 2, 10, breathing is difficult, 10.8918619638, 0.0, Yes
xy, normal, 3, 1, breathing is difficult, 18.1013221507, 0.0, No
xy, normal, 3, 2, physics and chemistry are hard, 12.3947735372, 0.0, No
xy, normal, 3, 3, my watch fell in the water, 14.647160369, 0.0, No
xy, normal, 3, 4, my favorite place to visit, 15.4793315743, 0.0, No
xy, normal, 3, 5, time to go shopping, 15.0884086444, 0.0, No
xy, normal, 3, 6, my favorite place to visit, 12.2463236676, 0.0, No
xy, normal, 3, 7, physics and chemistry arts hard, 16.8928342578, 0.0645161290323, No
xy, normal, 3, 8, elephants are afraid of mice, 13.798363744, 0.0, No
xy, normal, 3, 9, my favorite subject is psychology, 16.0723440221, 0.0, No
xy, normal, 4, 1, watch out for low flying objects, 16.980135338, 0.0, No
xy, normal, 4, 2, my watch fell in the water, 20.289936755, 0.0, No
xy, normal, 4, 3, prevailing wind from the east, 9.7939707663, 0.0, No
xy, normal, 4, 4, my favorite place to visit, 9.35473583502, 0.0, No
xy, normal, 4, 5, physics and chemistry are hard, 16.2335973027, 0.0, No
xy, normal, 4, 6, breathing is difficult, 18.1680545042, 0.0, No
xy, normal, 4, 7, my favorite subject is psychology, 17.8925828046, 0.0, No
xy, normal, 4, 8, elephants are afraid of mice, 14.6091296915, 0.0, No
xy, normal, 4, 9, time to go stopping, 16.6979753705, 0.0526315789474, No
xy, normal, 4, 10, elections bring out the best, 13.6660640312, 0.0, No
xy, normal, 5, 1, watch out for low flying objects, 15.993365715, 0.0, No
xy, normal, 5, 2, elephants are afraid of mice, 17.7905166663, 0.0, No
xy, normal, 5, 3, breathing is difficult, 16.2609337841, 0.0, No
xy, normal, 5, 4, physics and chemistry are hard, 16.0077165403, 0.0, No
xy, normal, 5, 5, my favorite subject is psychology, 8.65266989567, 0.0, No
xy, normal, 5, 6, time to go shopping, 16.597940818, 0.0, No
xy, normal, 5, 7, prevailing wind from the east, 14.7805094349, 0.0, No
xy, normal, 5, 8, elections bring out the best, 13.8496162502, 0.0, No
xy, normal, 5, 9, my watch fell in the water, 18.6307851545, 0.0, No
xy, normal, 5, 10, my favorite place to visit, 16.2296744844, 0.0, No
xy, normal, 6, 1, time to go shopping, 16.7911426722, 0.0, No
xy, normal, 6, 2, my favorite subject is psychology, 17.3168789809, 0.0, No
xy, normal, 6, 3, prevailing wind from the east, 13.9608259225, 0.0, No
xy, normal, 6, 4, watch out for low flying objects, 13.5686915007, 0.0, No
xy, normal, 6, 5, my favorite place to visit, 17.2770346326, 0.0, No
xy, normal, 6, 6, my watch fell in the water, 14.5780184308, 0.0, No
xy, normal, 6, 7, physics and chemistry are hard, 17.2554918921, 0.0, No
xy, normal, 6, 8, elephants are afraid of mice, 19.287953066, 0.0, No
xy, normal, 6, 9, breathing is difficult, 21.7886680769, 0.0, No
xy, normal, 6, 10, electrons bring out the best, 15.7970084415, 0.0357142857143, No
xy, normal, 7, 1, my favorite place to visit, 17.3353470353, 0.0, No
xy, normal, 7, 2, breathing is difficult, 17.4494692453, 0.0, No
xy, normal, 7, 3, my watch fell in the water, 12.5043417853, 0.0, No
xy, normal, 7, 4, prevailing wind from the east, 17.6118351532, 0.0, No
xy, normal, 7, 5, physics and chemistry are hard, 17.6301067978, 0.0, No
xy, normal, 7, 6, my favorite subject is psychology, 17.8287822122, 0.0, No
xy, normal, 7, 7, time to go shopping, 21.1290855068, 0.0, No
xy, normal, 7, 8, elections bring out the best, 17.0585796363, 0.0, No
xy, normal, 7, 9, watch out for low flying objects, 9.77906555596, 0.0, No
xy, normal, 7, 10, elephants are afraid of mice, 17.52251156, 0.0, No
xy, normal, 8, 1, my favorite subject is psychology, 18.769214174, 0.0, No
xy, normal, 8, 2, time to go shopping, 20.6008583691, 0.0, No
xy, normal, 8, 3, watch out for low flying objects, 7.94273386939, 0.0, No
xy, normal, 8, 4, elections bring out the best, 15.9645232816, 0.0, No
xy, normal, 8, 5, my watch fell in the water, 20.2621210903, 0.0, No
xy, normal, 8, 6, prevailing wind from the east, 17.9458036729, 0.0, No
xy, normal, 8, 7, breathing is difficult, 22.8288785313, 0.0, No
xy, normal, 8, 8, my favorite place to visit, 10.8816619265, 0.0, No
xy, normal, 8, 9, physics and chemistry are hard, 16.680032077, 0.0, No
xy, normal, 8, 10, elephants are afraid of mice, 7.88760167612, 0.0, No
yyk, normal, 1, 1, my watch fell in the water, 19.055684946, 0.0, No
yyk, normal, 1, 2, elephants are afraid of mice, 19.2674360261, 0.0, Yes
yyk, normal, 1, 3, prevailing wins from the east, 23.0726635083, 0.0344827586207, No
yyk, normal, 1, 4, breathing is difficult, 27.5827194263, 0.0, Yes
yyk, normal, 1, 5, my favorite subject is psychology, 17.931858936, 0.0, Yes
yyk, normal, 1, 6, my favorite place to visit, 19.5873305585, 0.0, Yes
yyk, normal, 1, 7, time to go shopping, 19.9769017074, 0.0, Yes
yyk, normal, 1, 8, elections bring out the best, 18.4202110649, 0.0, No
yyk, normal, 1, 9, watch out for low flying objects, 16.6421827969, 0.0, No
yyk, normal, 1, 10, physics and chemistry are hard, 22.4081588681, 0.0, No
yyk, normal, 2, 1, physics and chemistry are hard, 21.2989637235, 0.0, No
yyk, normal, 2, 2, time to go shopping, 22.75825283, 0.0, Yes
yyk, normal, 2, 3, elephants are afraid of mice, 20.5268559699, 0.0, No
yyk, normal, 2, 4, my watch fell in the water, 22.1262248446, 0.0, No
yyk, normal, 2, 5, breathing is difficult, 27.8009452321, 0.0, No
yyk, normal, 2, 6, watch out for low flying objects, 18.3418721164, 0.0, Yes
yyk, normal, 2, 7, electrons bring out the best, 17.6166183433, 0.0357142857143, Yes
yyk, normal, 2, 8, prevailing wind from the east, 18.2966992755, 0.0, No
yyk, normal, 2, 9, my favorite subject is psychology, 19.5050864557, 0.0, No
yyk, normal, 2, 10, my favorite place to visit, 20.5777355137, 0.0, No
yyk, normal, 3, 1, breathing is difficult, 25.8645773836, 0.0, No
yyk, normal, 3, 2, electrons bring out the best, 18.8368259948, 0.0357142857143, No
yyk, normal, 3, 3, my favorite subject is psychology, 23.9045466723, 0.0, No
yyk, normal, 3, 4, my favorite place to visit, 19.9844061074, 0.0, No
yyk, normal, 3, 5, prevailing wind from the east, 24.2645809911, 0.0, No
yyk, normal, 3, 6, watch out for low flying objects, 22.7816059626, 0.0, Yes
yyk, normal, 3, 7, time to go shipping, 24.2057488654, 0.0526315789474, No
yyk, normal, 3, 8, elephants are afraid of mice, 19.2603490938, 0.0, No
yyk, normal, 3, 9, my watch fell in the water, 17.4939257202, 0.0, No
yyk, normal, 3, 10, physics and chemistry are hard, 18.6904690589, 0.0, Yes
yyk, normal, 4, 1, elections bring out the best, 24.0621605815, 0.0, Yes
yyk, normal, 4, 2, breathing is difficult, 31.2256049961, 0.0, No
yyk, normal, 4, 3, elephants are afraid of mice, 23.5121234386, 0.0, No
yyk, normal, 4, 4, prevailing winds from the east, 23.0632761679, 0.0333333333333, No
yyk, normal, 4, 5, physics and chemistry are hard, 22.9260048497, 0.0, Yes
yyk, normal, 4, 6, watch out fort low flying objects, 23.0864367184, 0.030303030303, No
yyk, normal, 4, 7, my favorite place to visit, 22.660944206, 0.0, No
yyk, normal, 4, 8, time to go shipping, 29.520295203, 0.0526315789474, No
yyk, normal, 4, 9, my favorite subject is psychology, 25.8332714721, 0.0, No
yyk, normal, 4, 10, my watch fell in the water, 25.1497005988, 0.0, No
yyk, normal, 5, 1, my favorite place to visit, 25.3626669229, 0.0, No
yyk, normal, 5, 2, physics and chemistry are hard, 23.4322193015, 0.0, Yes
yyk, normal, 5, 3, elections bring out the best, 23.4451318789, 0.0, Yes
yyk, normal, 5, 4, my favorite subject is psychology, 21.3943194393, 0.0, No
yyk, normal, 5, 5, watch out four low flying objects, 22.9539554584, 0.030303030303, No
yyk, normal, 5, 6, prevailing wind from the east, 25.4863647948, 0.0, No
yyk, normal, 5, 7, elephants are afraid of mice, 21.801665405, 0.0, Yes
yyk, normal, 5, 8, breathing is difficult, 33.2456018839, 0.0, No
yyk, normal, 5, 9, time to go shopping, 26.7223382046, 0.0, Yes
yyk, normal, 5, 10, my watch fell in the water, 25.3981052207, 0.0, No
yyk, normal, 6, 1, watch out for low flying objects, 22.0123649704, 0.0, No
yyk, normal, 6, 2, time to go shopping, 27.5505811451, 0.0, Yes
yyk, normal, 6, 3, my watch fell in the water, 26.2746324679, 0.0, No
yyk, normal, 6, 4, prevailing wind from the east, 24.6325642499, 0.0, No
yyk, normal, 6, 5, my favorite place to visit, 22.1309414033, 0.0, No
yyk, normal, 6, 6, my favorite subject is psychology, 24.996408562, 0.0, No
yyk, normal, 6, 7, breathing is difficult, 26.7409470752, 0.0, Yes
yyk, normal, 6, 8, physics and chemistry are hard, 25.7234726688, 0.0, No
yyk, normal, 6, 9, elections bring out the best, 24.8661716457, 0.0, Yes
yyk, normal, 6, 10, elephants are afraid of mice, 22.9299363057, 0.0, No
yyk, normal, 7, 1, elephants are afraid if mice, 24.312004052, 0.0357142857143, Yes
yyk, normal, 7, 2, breathing is difficult, 31.9361277445, 0.0, Yes
yyk, normal, 7, 3, watch out for low flying objects, 24.3535778713, 0.0, No
yyk, normal, 7, 4, time to go shopping, 25.1605294195, 0.0, No
yyk, normal, 7, 5, elections bring out the best, 25.5659121172, 0.0, No
yyk, normal, 7, 6, physics and chemistry are hard, 25.9437884583, 0.0, No
yyk, normal, 7, 7, my watch fell in the water, 25.9686727123, 0.0, No
yyk, normal, 7, 8, my favorite subject us psychology, 25.997310623, 0.030303030303, No
yyk, normal, 7, 9, my favorite place to visit, 23.0306202565, 0.0, Yes
yyk, normal, 7, 10, prevailing wind from the east, 23.4283483014, 0.0, Yes
yyk, normal, 8, 1, time to go shopping, 24.2088009078, 0.0, Yes
yyk, normal, 8, 2, watch out four low flying objects, 22.8322913835, 0.030303030303, Yes
yyk, normal, 8, 3, elections bring out the best, 23.6201098991, 0.0, Yes
yyk, normal, 8, 4, my favorite place to visit, 21.1929035883, 0.0, No
yyk, normal, 8, 5, prevailing wind from the east, 24.4399185336, 0.0, No
yyk, normal, 8, 6, my favorite subject is psychology, 26.5243902439, 0.0, No
yyk, normal, 8, 7, physics and chemistry are hard, 26.8710705366, 0.0, No
yyk, normal, 8, 8, breathing is difficult, 36.0847992783, 0.0, No
yyk, normal, 8, 9, my watch fell in the water, 27.6740610586, 0.0, No
yyk, normal, 8, 10, elephants are afraid of mice, 24.0501043841, 0.0, Yes
yzc, normal, 1, 1, physics and chemistry are hard, 28.99143266, 0.0, No
yzc, normal, 1, 2, electrons bring out the best, 24.3611541097, 0.0357142857143, No
yzc, normal, 1, 3, my favorite place to visit, 22.2690847744, 0.0, No
yzc, normal, 1, 4, my favorite subject is psychology, 21.7209482317, 0.0, No
yzc, normal, 1, 5, my watch fell in the water, 19.360786724, 0.0, No
yzc, normal, 1, 6, time to go shopping, 29.4234836179, 0.0, Yes
yzc, normal, 1, 7, prevailing wind from the east, 28.058623818, 0.0, No
yzc, normal, 1, 8, breathing is difficult, 27.8044881078, 0.0, Yes
yzc, normal, 1, 9, elephants are afraid of mice, 23.3474390778, 0.0, No
yzc, normal, 1, 10, watch out for low flying objects, 29.2595703178, 0.0, No
yzc, normal, 2, 1, elephants are afraid of mice, 28.3392045343, 0.0, No
yzc, normal, 2, 2, watch out for low flying objects, 30.8236771505, 0.0, No
yzc, normal, 2, 3, elections bring out the best, 24.9943589121, 0.0, No
yzc, normal, 2, 4, prevailing wind from the east, 31.481189989, 0.0, No
yzc, normal, 2, 5, physics and chemistry are hard, 23.8468299767, 0.0, No
yzc, normal, 2, 6, my watch fell in the water, 19.2871411405, 0.0, No
yzc, normal, 2, 7, time to go shopping, 32.950625547, 0.0, No
yzc, normal, 2, 8, breathing is difficult, 47.2487449552, 0.0, No
yzc, normal, 2, 9, my favorite subject is psychology, 31.7225914076, 0.0, No
